request id|client name|room type|request type|start date|end date|#adults|#children
3001|Irven Hegmann|deluxe_room|holiday|2016-01-19|2016-01-24|3|3
3002|Kaitlyn Ward|normal_room|business|2016-02-12|2016-02-21|1|0
3003|Alesha Gorczany|double_room|holiday|2016-01-03|2016-01-08|3|1
3004|Suzanne Batz|double_room|business|2016-01-20|2016-01-23|2|0
3005|Helena Auer|deluxe_room|holiday|2016-03-10|2016-03-16|1|4
3006|Mr. Gee Schaden|conference_room_large|party|2016-03-27|2016-03-29|26|4
3007|Tarik Zieme|double_room|business|2016-02-08|2016-02-10|1|0
3008|Dr. Kerwin Deckow V|conference_room_large|wedding|2016-01-22|2016-01-25|31|16
3009|Tallie Funk|normal_room|business|2016-01-31|2016-02-04|3|1
3010|Zechariah Rutherford|conference_room_small|conference|2016-03-05|2016-03-11|25|0
3011|Velvet Stroman|normal_room|business|2016-01-05|2016-01-06|1|0
3012|Celesta Schinner|normal_room|holiday|2016-02-03|2016-02-05|3|0
3013|Dozier Gleichner|conference_room_small|wedding|2016-03-29|2016-03-30|27|27
3014|Miss Consuelo Christiansen|double_room|business|2016-02-03|2016-02-07|5|0
3015|Maureen Emmerich|normal_room|holiday|2016-03-26|2016-03-31|2|0
3016|Ms. Rylan Kilback DDS|deluxe_room|holiday|2016-02-11|2016-02-12|1|0
3017|Dr. Juliann Lowe|conference_room_small|conference|2016-01-22|2016-01-23|39|0
3018|Lenard Friesen|deluxe_room|holiday|2016-03-17|2016-03-20|1|2
3019|Tammi Lemke|double_room|business|2016-02-04|2016-02-08|4|3
3020|Phoebe Berge DVM|conference_room_small|party|2016-01-01|2016-01-09|32|22
3021|Jodie Kreiger|conference_room_large|conference|2016-01-16|2016-01-19|13|0
3022|Fleta Grant|double_room|business|2016-02-02|2016-02-07|4|0
3023|Akeelah Johns|double_room|holiday|2016-03-22|2016-03-27|2|0
3024|Burnett Schaden|normal_room|holiday|2016-03-05|2016-03-13|1|0
3025|Cliffie Streich|conference_room_large|wedding|2016-01-15|2016-01-19|41|39
3026|Denise Kshlerin|deluxe_room|business|2016-01-11|2016-01-17|3|1
3027|Dr. Zechariah Okuneva|conference_room_small|wedding|2016-01-12|2016-01-23|30|25
3028|Kanye Lockman MD|conference_room_small|wedding|2016-02-13|2016-02-15|23|15
3029|Kristie Konopelski|normal_room|business|2016-01-19|2016-01-25|1|0
3030|Destiny Jaskolski|double_room|business|2016-03-02|2016-03-10|3|2
3031|Hayes O'Connell|conference_room_large|wedding|2016-02-28|2016-03-03|22|15
3032|Dr. Shanon McClure Jr.|conference_room_large|wedding|2016-01-20|2016-01-26|20|36
3033|Elsie Hoppe|deluxe_room|holiday|2016-03-05|2016-03-07|1|4
3034|Dr. Ena Fay DDS|normal_room|holiday|2016-01-31|2016-02-07|2|2
3035|Orson Bernhard|conference_room_large|wedding|2016-03-07|2016-03-09|15|26
3036|Heber Abernathy|conference_room_small|conference|2016-03-06|2016-03-15|30|0
3037|Mertie Bednar|double_room|business|2016-02-03|2016-02-05|1|1
3038|Dorothy Zboncak DVM|double_room|holiday|2016-01-29|2016-02-07|3|0
3039|Mr. Jovanny Nikolaus Sr.|conference_room_small|conference|2016-01-31|2016-02-04|27|0
3040|Wardell Jerde|conference_room_large|wedding|2016-01-06|2016-01-12|25|31
3041|Reynold Herzog|deluxe_room|holiday|2016-03-22|2016-03-25|2|6
3042|Tessa Marks|double_room|holiday|2016-02-11|2016-02-18|1|2
3043|Narcissus Beatty|conference_room_large|party|2016-02-26|2016-03-10|16|40
3044|Daija Ebert DDS|conference_room_large|party|2016-02-26|2016-02-28|5|30
3045|Kacey Senger|double_room|business|2016-01-21|2016-01-25|3|1
3046|Kamila Friesen|deluxe_room|holiday|2016-03-17|2016-03-21|2|0
3047|Elois Marquardt PhD|normal_room|holiday|2016-03-19|2016-03-22|4|4
3048|Nicolette Bosco|double_room|holiday|2016-02-25|2016-02-28|6|0
3049|Denis Renner|conference_room_large|wedding|2016-03-24|2016-03-31|11|50
3050|Mr. Claudie Skiles PhD|deluxe_room|holiday|2016-02-13|2016-02-17|6|0
3051|Mr. Kade Gaylord|deluxe_room|business|2016-03-18|2016-03-29|2|2
3052|Jerrad Rippin DVM|deluxe_room|business|2016-03-05|2016-03-08|3|0
3053|Dr. Alphonso O'Reilly II|conference_room_large|conference|2016-03-27|2016-04-04|28|0
3054|Johnson Kling|conference_room_large|wedding|2016-03-13|2016-03-17|24|33
3055|Merrill Bahringer|deluxe_room|holiday|2016-01-21|2016-01-24|4|1
3056|Yael Bruen|conference_room_large|wedding|2016-01-05|2016-01-07|14|41
3057|Gretta Sawayn|deluxe_room|holiday|2016-01-22|2016-01-25|3|1
3058|Darby Berge|double_room|holiday|2016-03-04|2016-03-18|3|2
3059|Jaheim Aufderhar|deluxe_room|business|2016-02-23|2016-02-28|4|0
3060|Bethann Mueller|deluxe_room|holiday|2016-01-08|2016-01-11|6|1
3061|Caroline Feeney|conference_room_large|conference|2016-01-26|2016-02-02|10|0
3062|Wendell Watsica|deluxe_room|holiday|2016-03-01|2016-03-04|1|3
3063|Luke Jones|conference_room_small|conference|2016-02-02|2016-02-04|25|0
3064|Serina Dibbert|conference_room_small|conference|2016-03-16|2016-03-22|19|0
3065|Vonetta Legros|conference_room_large|conference|2016-02-01|2016-02-02|39|0
3066|Karren Wiegand|conference_room_large|party|2016-01-19|2016-01-22|6|31
3067|Dr. Kareen Johns I|conference_room_small|wedding|2016-03-27|2016-04-05|23|27
3068|Percy Block|conference_room_large|party|2016-03-15|2016-03-18|30|20
3069|Albion Wiegand Jr.|normal_room|business|2016-03-17|2016-03-19|1|1
3070|Schley Muller|conference_room_large|conference|2016-01-23|2016-01-25|37|0
3071|Angel Ernser|normal_room|business|2016-01-29|2016-02-03|3|1
3072|Reagan Pollich|double_room|holiday|2016-02-11|2016-02-19|2|3
3073|Reilly Shanahan|conference_room_small|conference|2016-01-24|2016-01-29|29|0
3074|Delos Renner|conference_room_large|conference|2016-03-06|2016-03-08|20|0
3075|Dr. Lenny Kreiger|deluxe_room|holiday|2016-01-13|2016-01-14|5|1
3076|Leah Spencer|normal_room|holiday|2016-01-02|2016-01-16|2|0
3077|Dr. Derrek Boyle DVM|double_room|business|2016-02-22|2016-02-25|7|1
3078|Dr. Duncan Hintz|normal_room|holiday|2016-03-02|2016-03-18|4|2
3079|Laurie Leffler|conference_room_large|conference|2016-03-28|2016-03-29|46|0
3080|Lyndsey Borer|normal_room|business|2016-02-07|2016-02-10|2|1
3081|Mrs. Karlie Johnson|conference_room_small|wedding|2016-01-19|2016-01-25|28|31
3082|Wayne Goodwin|double_room|business|2016-01-22|2016-01-25|4|0
3083|Brendon Hermiston|conference_room_small|wedding|2016-01-29|2016-02-02|20|30
3084|Jensen Wolf|normal_room|holiday|2016-01-18|2016-01-26|1|1
3085|Dr. Aloys Lebsack|conference_room_small|party|2016-02-15|2016-02-20|24|6
3086|Tianna Osinski|normal_room|holiday|2016-02-18|2016-02-20|1|0
3087|Bettyjane Kohler PhD|deluxe_room|holiday|2016-01-18|2016-01-20|2|5
3088|Eula Stoltenberg|conference_room_large|wedding|2016-03-25|2016-03-29|14|12
3089|Allyson Klocko|conference_room_small|conference|2016-01-31|2016-02-02|16|0
3090|Ivie Cummerata|conference_room_large|wedding|2016-01-18|2016-01-26|28|28
3091|Dr. Dayton Nader IV|normal_room|holiday|2016-03-04|2016-03-09|2|6
3092|Ms. Shanelle Torp DVM|normal_room|business|2016-02-12|2016-02-24|2|0
3093|Kyrie Bergstrom|deluxe_room|holiday|2016-03-27|2016-03-30|1|2
3094|Buena Hickle|conference_room_small|wedding|2016-01-21|2016-01-24|43|30
3095|Jaquan Conn|deluxe_room|business|2016-03-10|2016-03-15|1|0
3096|Mrs. Shardae Bosco|double_room|holiday|2016-02-16|2016-02-21|4|0
3097|Miss Aiyana Blanda DVM|normal_room|business|2016-02-26|2016-03-04|3|0
3098|Lonie Bashirian|conference_room_small|party|2016-02-13|2016-02-15|21|22
3099|Dr. Irena Lind DDS|double_room|holiday|2016-02-11|2016-02-16|3|2
3100|Dr. Sherman Will MD|conference_room_small|conference|2016-02-10|2016-02-13|23|0
3101|Tyree Rogahn|conference_room_small|party|2016-02-29|2016-03-09|20|40
3102|Candace O'Connell|conference_room_small|conference|2016-02-24|2016-02-27|32|0
3103|Alvaro Carroll V|conference_room_small|party|2016-02-23|2016-02-28|10|19
3104|Vallie Tromp|double_room|business|2016-03-20|2016-03-24|1|0
3105|Donnell Lebsack|double_room|business|2016-03-04|2016-03-07|1|0
3106|Gordon Donnelly|double_room|holiday|2016-01-20|2016-01-23|1|6
3107|Joella Turner MD|double_room|business|2016-01-13|2016-01-21|2|2
3108|Dr. Marcello McClure|conference_room_large|party|2016-02-23|2016-02-28|41|30
3109|Dr. Kyan Boyle|normal_room|business|2016-01-17|2016-01-23|2|3
3110|Paulette Smitham|normal_room|holiday|2016-01-12|2016-01-20|2|3
3111|Yoel Collins|normal_room|business|2016-01-30|2016-02-03|2|0
3112|Brayden Braun|deluxe_room|holiday|2016-01-25|2016-02-01|3|5
3113|Leora Daniel|conference_room_small|wedding|2016-02-26|2016-03-02|24|48
3114|Shira Pouros|double_room|business|2016-01-13|2016-01-18|7|0
3115|Linton Williamson|conference_room_large|party|2016-01-01|2016-01-05|25|56
3116|Tyree Reichert IV|conference_room_large|party|2016-02-22|2016-02-25|19|12
3117|Huy Borer|conference_room_small|conference|2016-01-08|2016-01-11|20|0
3118|Miss Leila Simonis|double_room|business|2016-02-02|2016-02-07|1|1
3119|Jaxon Ryan|deluxe_room|holiday|2016-03-07|2016-03-11|1|0
3120|Dr. Ozie Satterfield|normal_room|holiday|2016-01-14|2016-02-03|2|1
3121|Mickey Rippin|deluxe_room|business|2016-01-06|2016-01-09|4|1
3122|Carolyne O'Connell|normal_room|holiday|2016-01-27|2016-01-31|3|0
3123|Charles Wyman|double_room|holiday|2016-01-11|2016-01-14|3|1
3124|Alisha Langworth|normal_room|business|2016-03-01|2016-03-03|6|0
3125|Charly Hudson DVM|normal_room|business|2016-03-01|2016-03-08|5|0
3126|Wess O'Keefe|double_room|holiday|2016-01-02|2016-01-06|2|2
3127|Maury Williamson|conference_room_small|conference|2016-03-19|2016-03-20|21|0
3128|Traci Stark DVM|normal_room|business|2016-01-17|2016-01-19|1|0
3129|Dr. Nathaniel Daugherty I|normal_room|business|2016-03-02|2016-03-05|2|0
3130|Stuart Toy|normal_room|holiday|2016-03-14|2016-03-15|1|1
3131|Yolanda Balistreri|conference_room_small|wedding|2016-03-21|2016-03-25|22|2
3132|Florian Huels|conference_room_small|party|2016-03-08|2016-03-10|24|17
3133|Mrs. Glynda Douglas|double_room|holiday|2016-02-20|2016-02-26|4|4
3134|Ms. Daija Kuhn MD|conference_room_small|party|2016-03-20|2016-04-03|13|13
3135|Mr. Heber Larkin|conference_room_small|wedding|2016-01-31|2016-02-01|26|21
3136|Bertie Pagac|double_room|holiday|2016-03-23|2016-03-26|4|1
3137|Eldridge Herman IV|normal_room|holiday|2016-03-27|2016-04-01|3|0
3138|Dilan Windler|normal_room|holiday|2016-03-11|2016-03-16|2|2
3139|Dr. Felton Champlin|normal_room|business|2016-03-23|2016-03-26|1|0
3140|Corbett Zboncak|deluxe_room|holiday|2016-01-20|2016-01-23|2|2
3141|Yancy Steuber V|deluxe_room|business|2016-02-28|2016-03-02|4|0
3142|Chalmers Ryan|deluxe_room|business|2016-02-05|2016-02-11|1|0
3143|Iver Jacobson|conference_room_small|wedding|2016-02-18|2016-02-19|21|21
3144|Cruz Reynolds|conference_room_small|party|2016-02-03|2016-02-08|24|19
3145|Miss Deliah Stamm MD|conference_room_small|wedding|2016-02-07|2016-02-14|2|16
3146|Mr. Kadeem Heidenreich|deluxe_room|business|2016-01-04|2016-01-06|3|1
3147|Mr. Gene Pollich|conference_room_large|party|2016-02-03|2016-02-05|29|21
3148|Vivian Murphy|double_room|holiday|2016-03-02|2016-03-06|1|1
3149|Amberly Rutherford|double_room|holiday|2016-01-10|2016-01-14|1|0
3150|Mr. Yair Altenwerth IV|normal_room|holiday|2016-01-13|2016-01-25|1|2
3151|Danica Ferry MD|normal_room|business|2016-01-26|2016-01-27|3|1
3152|Marianita Ondricka|double_room|business|2016-03-12|2016-03-14|3|0
3153|Merle Beatty|conference_room_large|party|2016-02-07|2016-02-15|21|30
3154|Monnie Lubowitz PhD|normal_room|holiday|2016-02-14|2016-02-19|3|1
3155|Ms. Sharron Predovic|conference_room_small|wedding|2016-03-04|2016-03-11|17|45
3156|Murl Schinner DDS|double_room|holiday|2016-03-13|2016-03-16|2|0
3157|Dellie Dicki|normal_room|business|2016-03-04|2016-03-05|1|2
3158|Mrs. Bernadette Cummings|conference_room_large|party|2016-01-07|2016-01-12|20|38
3159|Kendall Keebler|conference_room_small|wedding|2016-02-23|2016-02-26|24|22
3160|Mina Conroy|deluxe_room|holiday|2016-02-28|2016-03-03|5|2
3161|Nevin Mueller|deluxe_room|holiday|2016-02-03|2016-02-10|1|0
3162|Hence Wintheiser|deluxe_room|business|2016-01-18|2016-01-21|2|1
3163|Miss Sheryll Pacocha|conference_room_small|wedding|2016-03-29|2016-04-05|17|29
3164|Kathey Haley|normal_room|business|2016-02-19|2016-02-22|1|0
3165|Jeana Lind|normal_room|business|2016-02-19|2016-02-23|2|0
3166|Versie Schumm|conference_room_large|wedding|2016-03-21|2016-03-22|15|26
3167|Dr. Bose Muller DDS|deluxe_room|business|2016-03-17|2016-03-25|4|0
3168|Miss Clarabelle Doyle MD|conference_room_large|party|2016-02-01|2016-02-08|26|14
3169|Madisen Lueilwitz|double_room|holiday|2016-01-01|2016-01-11|2|2
3170|Mr. Payton Medhurst III|conference_room_large|conference|2016-01-11|2016-01-25|19|0
3171|Ms. Christen Ullrich DDS|conference_room_small|conference|2016-01-19|2016-01-21|16|0
3172|Seamus Fritsch|conference_room_large|party|2016-02-19|2016-02-27|17|30
3173|Orrie Ratke|double_room|holiday|2016-03-27|2016-03-31|4|1
3174|Ivan Haag|normal_room|holiday|2016-01-08|2016-01-15|2|1
3175|Dr. Carlisle Glover|normal_room|holiday|2016-01-30|2016-02-03|5|5
3176|Cherri Waters|deluxe_room|holiday|2016-02-16|2016-02-18|4|2
3177|Vivien Bednar PhD|conference_room_small|wedding|2016-02-29|2016-03-07|33|18
3178|Emily Mosciski PhD|deluxe_room|holiday|2016-03-07|2016-03-13|1|0
3179|Rolland Hyatt|conference_room_small|wedding|2016-02-27|2016-03-03|26|50
3180|Travis Nicolas|conference_room_small|party|2016-03-04|2016-03-10|19|40
3181|Sterling Gulgowski|conference_room_large|party|2016-01-20|2016-01-22|20|19
3182|Miss Haley Deckow|conference_room_small|wedding|2016-03-05|2016-03-07|24|4
3183|Dr. Bedford Crooks IV|conference_room_small|conference|2016-02-24|2016-03-01|21|0
3184|Grafton Adams|conference_room_small|conference|2016-01-25|2016-01-28|4|0
3185|Shannan Schuppe|conference_room_large|party|2016-03-28|2016-03-31|17|33
3186|Dr. Elige Bosco|double_room|business|2016-01-12|2016-01-14|2|0
3187|Diamond Heidenreich MD|conference_room_small|party|2016-02-07|2016-02-17|23|19
3188|Miss Camryn Shanahan|double_room|business|2016-01-20|2016-01-25|7|0
3189|Madora Osinski|conference_room_large|party|2016-03-30|2016-03-31|22|29
3190|Carmelo Quigley PhD|conference_room_large|party|2016-02-16|2016-02-19|22|36
3191|Mr. Lenard Spencer|conference_room_large|conference|2016-02-14|2016-02-17|24|0
3192|Mrs. Pamelia Beer PhD|normal_room|business|2016-01-13|2016-01-17|4|0
3193|Brion Berge|double_room|holiday|2016-03-28|2016-03-31|3|0
3194|Zola Mills|deluxe_room|holiday|2016-01-02|2016-01-08|1|0
3195|Dwyane Dickens|conference_room_small|conference|2016-02-07|2016-02-16|30|0
3196|Dr. Leonel Hegmann|normal_room|business|2016-03-16|2016-03-18|3|0
3197|Mr. Alejandro Greenholt|double_room|holiday|2016-01-15|2016-01-19|3|0
3198|Dr. Torrie Kuphal|double_room|business|2016-01-29|2016-02-04|4|1
3199|Hillery Braun|conference_room_small|party|2016-01-09|2016-01-12|25|12
3200|Mr. Burnie Hauck Jr.|conference_room_large|party|2016-03-02|2016-03-03|26|22
3201|Ms. Zettie Cummerata|conference_room_small|wedding|2016-03-26|2016-04-01|16|15
3202|Amalie Schuster|conference_room_small|conference|2016-02-18|2016-02-24|24|0
3203|Cristobal Ziemann I|double_room|business|2016-02-25|2016-02-27|2|1
3204|Mrs. Jo Rosenbaum|deluxe_room|business|2016-03-26|2016-03-29|1|1
3205|Mr. Anfernee Fahey|normal_room|business|2016-01-21|2016-01-24|6|1
3206|Mr. Lyn Hansen DDS|normal_room|vacation|2016-01-27|2016-01-31|1|2
3207|Ms. Velma Shanahan DDS|normal_room|holiday|2016-03-01|2016-03-02|4|1
3208|Eldridge Carroll DDS|conference_room_small|wedding|2016-03-21|2016-03-25|48|46
3209|Zita Kassulke|double_room|holiday|2016-03-11|2016-03-20|3|0
3210|Jaxon Olson PhD|conference_room_large|wedding|2016-01-22|2016-01-26|42|20
3211|Deasia Hansen PhD|deluxe_room|holiday|2016-01-01|2016-01-04|1|4
3212|Dr. Michale Kerluke|normal_room|business|2016-03-01|2016-03-04|3|0
3213|Marisela Kling|conference_room_small|party|2016-01-27|2016-02-01|36|22
3214|Miss Debera Wolff|conference_room_large|party|2016-01-07|2016-01-22|24|41
3215|Oralia Hilll|double_room|business|2016-01-08|2016-01-09|1|0
3216|Dr. Drusilla Olson MD|normal_room|business|2016-02-02|2016-02-06|3|1
3217|Leila Mante|conference_room_large|party|2016-01-16|2016-01-19|31|33
3218|Salomon Rice|conference_room_small|party|2016-03-29|2016-04-01|21|2
3219|Jaylyn Reichert|deluxe_room|holiday|2016-03-11|2016-03-19|4|1
3220|Rome Rau|deluxe_room|business|2016-01-29|2016-02-03|2|0
3221|Kerry Mann|double_room|holiday|2016-02-25|2016-03-02|2|3
3222|Brendan Ullrich Sr.|normal_room|business|2016-02-02|2016-02-05|5|0
3223|Mr. Maximo Bayer DDS|double_room|holiday|2016-01-04|2016-01-05|6|0
3224|Mrs. Ivey Lang PhD|deluxe_room|business|2016-01-12|2016-01-20|3|0
3225|Golden Goodwin|double_room|holiday|2016-02-11|2016-02-15|1|2
3226|Cristobal Kling|deluxe_room|holiday|2016-02-12|2016-02-16|1|1
3227|Mr. Norbert Durgan Jr.|deluxe_room|business|2016-03-09|2016-03-15|2|0
3228|Ansel Macejkovic|conference_room_small|conference|2016-01-08|2016-01-12|23|0
3229|Sky Towne|double_room|holiday|2016-03-10|2016-03-15|2|1
3230|Meggan Schultz|double_room|business|2016-01-20|2016-01-22|1|1
3231|Davie Boyer|conference_room_small|wedding|2016-02-08|2016-02-13|14|28
3232|Reginald McClure IV|double_room|business|2016-01-05|2016-01-08|2|0
3233|Mrs. Anika Roberts|normal_room|holiday|2016-02-21|2016-02-23|1|2
3234|Starla Pollich|normal_room|business|2016-02-09|2016-02-14|1|0
3235|Johnson Bergnaum|conference_room_small|wedding|2016-02-06|2016-02-09|15|14
3236|Dr. Sanders Greenfelder|normal_room|business|2016-02-29|2016-03-02|1|0
3237|Hobart Braun|conference_room_large|party|2016-03-14|2016-03-24|40|2
3238|Mrs. Larue Kulas DVM|conference_room_large|wedding|2016-03-24|2016-03-27|12|22
3239|Ms. Tamara Bernier|conference_room_large|wedding|2016-01-16|2016-01-17|36|27
3240|Paris Mante|double_room|holiday|2016-03-09|2016-03-12|2|0
3241|Garland Harber I|conference_room_large|party|2016-01-06|2016-01-10|30|51
3242|Governor Hudson II|double_room|business|2016-01-06|2016-01-11|1|0
3243|Nellie Donnelly|normal_room|business|2016-03-13|2016-03-20|1|0
3244|Mrs. Alani Terry DDS|deluxe_room|business|2016-03-10|2016-03-19|5|0
3245|Dale Lemke|conference_room_small|wedding|2016-02-10|2016-02-17|20|36
3246|Clovis Breitenberg DVM|normal_room|holiday|2016-02-04|2016-02-08|1|1
3247|Michal Carter|conference_room_large|wedding|2016-01-23|2016-01-25|30|30
3248|Kurtis Medhurst Sr.|double_room|holiday|2016-03-24|2016-03-26|4|0
3249|Lisha Fay DDS|conference_room_small|conference|2016-03-24|2016-03-31|26|0
3250|Yolanda Kirlin|normal_room|business|2016-03-16|2016-03-21|4|0
3251|Dorian Hills|conference_room_large|wedding|2016-03-06|2016-03-09|26|17
3252|Magen Koss|conference_room_small|conference|2016-03-15|2016-03-21|29|0
3253|Godfrey Price|normal_room|business|2016-03-25|2016-03-28|4|1
3254|Loni Senger|conference_room_small|party|2016-03-12|2016-03-17|32|43
3255|Timmothy Lueilwitz|conference_room_large|party|2016-02-05|2016-02-06|23|28
3256|Imani Mueller|deluxe_room|business|2016-01-06|2016-01-14|1|0
3257|Trudi Kunde MD|conference_room_small|conference|2016-03-23|2016-03-24|22|0
3258|Dr. Tyler Wiegand|conference_room_small|conference|2016-01-27|2016-02-01|22|0
3259|Allyssa Stark|conference_room_small|wedding|2016-02-05|2016-02-07|38|8
3260|Ms. Merrie Mertz PhD|deluxe_room|holiday|2016-02-28|2016-03-03|4|0
3261|Izabella Gleichner|double_room|holiday|2016-01-21|2016-01-25|2|3
3262|Chalmer Purdy|deluxe_room|business|2016-01-02|2016-01-06|1|0
3263|Dorris Kuhlman|double_room|business|2016-03-29|2016-04-07|3|0
3264|Leanne Kuphal|double_room|business|2016-02-20|2016-02-24|4|0
3265|Delano Ratke|conference_room_small|wedding|2016-01-03|2016-01-11|21|20
3266|Mr. Benjman Monahan IV|conference_room_large|wedding|2016-03-17|2016-03-19|23|42
3267|Johnpaul Maggio|deluxe_room|holiday|2016-02-28|2016-03-03|3|0
3268|Mr. Lonie Effertz IV|conference_room_large|conference|2016-03-23|2016-04-01|19|0
3269|Windell VonRueden|deluxe_room|holiday|2016-03-11|2016-03-18|1|5
3270|Corwin Connelly|normal_room|business|2016-01-18|2016-01-21|3|0
3271|Etter Fay|double_room|holiday|2016-02-12|2016-02-13|1|0
3272|Herschel Kozey|conference_room_small|party|2016-01-01|2016-01-05|18|5
3273|Deanna Ward|deluxe_room|business|2016-03-29|2016-04-03|2|0
3274|Shoji Bode|conference_room_large|party|2016-02-01|2016-02-19|29|33
3275|Shara Hayes|double_room|holiday|2016-02-14|2016-02-17|2|2
3276|Verlene Bartell|conference_room_large|party|2016-01-08|2016-01-09|25|24
3277|Orlin Hoeger|double_room|business|2016-03-08|2016-03-12|3|1
3278|Trevin Langosh Sr.|deluxe_room|business|2016-03-25|2016-03-29|3|0
3279|Miss Biddie Flatley|conference_room_small|conference|2016-01-20|2016-01-24|21|0
3280|Siena Dietrich|double_room|business|2016-01-21|2016-01-23|2|0
